FECHA_DE_VUELO|OPERADOR|NUMERO_DE_VUELO|RUTA|ESTACION_COMPENSA|ESTACION_EMITE_HOTEL|ESTACION_EMITE_ALIMENTACION|ESTACION_EMITE_TRANSPORTE|CABINA_POR_CLASE|CLASE_SERVICIO|Motivo|COMPENSACION_EN_EUROS
30.05.2016|EX|264|PRNFRA|PRN||||Y|K|Delayed|255
30.05.2016|EX|264|PRNFRA|PRN||||C|D|Delayed|561
30.05.2016|EX|264|PRNFRA|PRN||||Y|W|Delayed|255
30.05.2016|EX|264|PRNFRA|PRN||||Y|W|Delayed|255
30.05.2016|EX|264|PRNFRA|PRN||||Y|P|Delayed|255
30.05.2016|EX|264|PRNFRA|PRN||||C|J|Delayed|561
30.05.2016|EX|264|PRNFRA|PRN||||Y|Z|Delayed|255
30.05.2016|EX|264|PRNFRA|FRA|FRA|||Y|A|Delayed|123
30.05.2016|EX|264|PRNFRA|PRN||||C|J|Delayed|561
30.05.2016|EX|264|PRNFRA|FRA|FRA|||Y|P|Delayed|153
30.05.2016|EX|264|PRNFRA|PRN||||Y|Q|Delayed|255
30.05.2016|EX|264|PRNFRA|PRN||||Y|K|Delayed|255
30.05.2016|EX|264|PRNFRA|PRN||||Y|L|Delayed|255
30.05.2016|EX|264|PRNFRA|PRN||||Y|A|Delayed|255
30.05.2016|EX|264|PRNFRA|PRN||||Y|W|Delayed|255
30.05.2016|EX|258|FRALKZ|FRA|FRA|||C|D|Delayed|1084
30.05.2016|EX|5064|SXFDRS|SXF||SXF||Y|Q|Cancelled|113
30.05.2016|EX|5064|SXFDRS|SXF||SXF||Y|Q|Cancelled|113
30.05.2016|EX|5064|SXFDRS|SXF||SXF||Y|Q|Cancelled|34
30.05.2016|EX|258|FRALKZ|FRA|FRA|||Y|U|Delayed|549
30.05.2016|EX|258|FRALKZ|FRA|FRA|||Y|U|Delayed|141
30.05.2016|EX|258|FRALKZ|FRA|FRA|||Y|U|Delayed|549
30.05.2016|EX|258|FRALKZ|FRA||||Y|U|Delayed|408
30.05.2016|EX|258|FRALKZ|FRA|FRA|||Y|W|Delayed|549
30.05.2016|EX|258|FRALKZ|FRA|FRA|||Y|T|Delayed|549
30.05.2016|EX|258|FRALKZ|FRA|FRA|||Y|T|Delayed|549
30.05.2016|EX|258|FRALKZ|FRA|FRA|||Y|X|Delayed|549
30.05.2016|EX|258|FRALKZ|FRA|FRA|||Y|O|Delayed|549
30.05.2016|EX|258|FRALKZ|FRA|FRA|||Y|T|Delayed|549
30.05.2016|EX|258|FRALKZ|FRA|FRA|||Y|A|Delayed|549
30.05.2016|EX|258|FRALKZ|FRA|FRA|||C|C|Delayed|1084
06.05.2016|EX|0||FRA||||Y|||48
30.05.2016|EX|5067|DRSSXF|DRS||DRS||Y|H|Delayed|0
30.05.2016|EX|5067|DRSSXF|DRS||DRS||Y|M|Delayed|102
30.05.2016|EX|5067|DRSSXF|DRS||DRS||Y|G|Delayed|102
30.05.2016|EX|5067|DRSSXF|DRS||DRS||Y|G|Delayed|102
30.05.2016|EX|5067|DRSSXF|DRS||DRS||Y|G|Delayed|102
30.05.2016|EX|5067|DRSSXF|DRS||DRS||Y|G|Delayed|102
30.05.2016|EX|12601|TLLFRA|TLL||TLL||Y|U|Delayed|8
30.05.2016|EX|12601|TLLFRA|TLL||TLL||Y|U|Delayed|8
30.05.2016|EX|12601|TLLFRA|TLL||TLL||Y|P|Delayed|8
30.05.2016|EX|207|LEJFRA|FRA||FRA||Y|T|Delayed ECR|10
30.05.2016|EX|207|LEJFRA|FRA||FRA||Y|P|Delayed ECR|10
30.05.2016|EX|207|LEJFRA|FRA||FRA||C|D|Delayed ECR|10
29.05.2016|EX|5094|SXFFFD|SXF||SXF||C|J|Delayed|1
29.05.2016|EX|5094|SXFFFD|SXF||SXF||Y|L|Delayed|1
29.05.2016|EX|5094|SXFFFD|SXF||SXF||Y|E|Delayed|1
29.05.2016|EX|5094|SXFFFD|SXF||SXF||Y|Q|Delayed|1
29.05.2016|EX|5094|SXFFFD|SXF||SXF||Y|K|Delayed|1
29.05.2016|EX|5094|SXFFFD|SXF||SXF||Y|K|Delayed|1
29.05.2016|EX|5094|SXFFFD|SXF||SXF||Y|L|Delayed|1
29.05.2016|EX|5094|SXFFFD|SXF||SXF||Y|V|Delayed|1
29.05.2016|EX|5094|SXFFFD|SXF||SXF||Y|E|Delayed|1
30.05.2016|EX|426|CRLFRA|FRA|FRA|||Y|Z|Delayed|153
30.05.2016|EX|12603|FRAMMX|FRA|FRA|||Y|U|Voluntary DB|242
30.05.2016|EX|12603|FRAMMX|FRA|FRA|||Y|U|Voluntary DB|242
30.05.2016|EX|2424|HAJCRL|HAJ||||Y|X|Voluntary DB|0
30.05.2016|EX|14314|STRFRA|FRA|FRA|||Y|P|Delayed|153
30.05.2016|EX|13969|ABZFRA|FRA||FRA||Y|U|Delayed ECR|10
30.05.2016|EX|2424|HAJCRL|HAJ||||Y|W|Voluntary DB|0
30.05.2016|EX|12864|FRATOS|FRA|FRA|||Y|U|Voluntary DB|242
30.05.2016|EX|2880|CRLEDI|EDI|EDI|||Y|U|Delayed|153
30.05.2016|EX|2880|CRLEDI|EDI|EDI|||Y|U|Delayed|153
30.05.2016|EX|777|BGOFRA|FRA|FRA|||Y|G|Delayed|113
30.05.2016|EX|255|FRASOU|ABZ||||Y|L|Involuntary DB|434
30.05.2016|EX|2490|HAJCRL|HAJ|HAJ|||Y|T|Voluntary DB|96
30.05.2016|EX|2913|POMCRL|POM|POM||POM|Y|U|Delayed ECR|1326
30.05.2016|EX|2490|HAJCRL|HAJ|HAJ|HAJ|HAJ|Y|A|Voluntary DB|0
30.05.2016|EX|1911|LHRTXL|DUS|DUS||DUS|Y|Q|Involuntary DB|272
30.05.2016|EX|1911|LHRTXL|LHR|LHR|||Y|O|Involuntary DB|742
30.05.2016|EX|13999|ABZFRA|FRA|FRA|||Y|Z|Delayed ECR|183
30.05.2016|EX|21|DSAFRA|FRA|FRA|||Y|W|Delayed ECR|113
30.05.2016|EX|13972|ABZFRA|FRA|FRA|||Y|T|Delayed|183
30.05.2016|EX|13912|FRANUE|FRA|FRA|||Y|A|Delayed ECR|105
30.05.2016|EX|13912|FRANUE|FRA|FRA|||Y|P|Delayed ECR|105
31.05.2016|EX|5070|SXFFFD|SXF||||C||Cancelled|0
30.05.2016|EX|12652|ABZFRA|ABZ||ABZ||Y|E|Delayed|6
30.05.2016|EX|255|FRASOU|FRA|FRA|||Y|T|Voluntary DB|564
30.05.2016|EX|255|FRASOU|FRA|FRA|||Y|P|Voluntary DB|582
30.05.2016|EX|255|FRASOU|FRA|FRA|||Y|S|Voluntary DB|582
30.05.2016|EX|12853|MSTFRA|FRA|FRA|||Y|A|Delayed|123
30.05.2016|EX|264|PRNFRA|FRA|FRA|||Y|N|Delayed|123
31.05.2016|EX|5070|SXFFFD|SXF||||Y|W|Cancelled|34
31.05.2016|EX|5070|SXFFFD|SXF||||Y|H|Cancelled|34
31.05.2016|EX|5070|SXFFFD|SXF||||Y|L|Cancelled|34
31.05.2016|EX|5070|SXFFFD|SXF||||Y|W|Cancelled|34
31.05.2016|EX|5070|SXFFFD|SXF||||Y|L|Cancelled|34
31.05.2016|EX|5064|SXFDRS|SXF||SXF||Y|Q|Delayed|136
31.05.2016|EX|5064|SXFDRS|SXF||SXF||Y|U|Delayed|136
31.05.2016|EX|5064|SXFDRS|SXF||SXF||Y|Q|Delayed|136
31.05.2016|EX|5064|SXFDRS|SXF||SXF||Y|T|Delayed|136
31.05.2016|EX|5064|SXFDRS|SXF|SXF|||Y|W|Cancelled|207
31.05.2016|EX|1923|LKZBHX|LKZ|LKZ|||Y|L|Cancelled ECR|104
31.05.2016|EX|2097|TXLSNN|LHR|LHR|||Y|X|Delayed|201
31.05.2016|EX|2097|TXLSNN|LHR|LHR|||Y|X|Delayed|201
31.05.2016|EX|1914|TXLLHR|TXL||||Y|T|Cancelled|0
31.05.2016|EX|1914|TXLLHR|TXL||||Y|E|Cancelled|0
31.05.2016|EX|1914|TXLLHR|TXL||||Y|L|Cancelled|0
28.05.2016|EX|81|GLAFRA|FRA|FRA|||Y|W|Delayed|153
31.05.2016|EX|13803|DTMFRA|DTM||DTM||Y|P|Delayed|5
31.05.2016|EX|2508|HAJCRL|HAJ||||C|D|Voluntary DB|0
31.05.2016|EX|738|CPHFRA|FRA|FRA|||Y|U|Delayed|123
31.05.2016|EX|1923|BHXTXL|BHX||||Y|X|Delayed ECR|170
31.05.2016|EX|5073|FFDSXF|FFD||||Y|W|Cancelled|0
31.05.2016|EX|1149|LHRFRA|LHR||LHR||Y|U|Delayed|2
31.05.2016|EX|5067|DRSSXF|DRS||DRS||Y|W|Delayed|0
31.05.2016|EX|5067|DRSSXF|DRS||DRS||Y|W|Delayed|102
31.05.2016|EX|5067|DRSSXF|DRS||DRS||Y|S|Delayed|0
31.05.2016|EX|1923|BHXTXL|BHX||||C|U|Delayed ECR|0
31.05.2016|EX|2508|HAJCRL|HAJ|HAJ|HAJ|HAJ|Y|U|Voluntary DB|0
31.05.2016|EX|12765|MUCFRA|FRA|FRA|||Y|U|Delayed ECR|153
31.05.2016|EX|2508|HAJCRL|HAJ|HAJ|HAJ|HAJ|Y|U|Voluntary DB|0
31.05.2016|EX|207|LEJFRA|FRA||FRA||Y|T|Delayed ECR|10
31.05.2016|EX|207|LEJFRA|FRA||FRA||Y|W|Delayed ECR|10
31.05.2016|EX|207|LEJFRA|FRA||FRA||Y|P|Delayed ECR|10
31.05.2016|EX|13978|ABZFRA|ABZ|ABZ|||Y|P|Delayed|155
31.05.2016|EX|13978|ABZFRA|ABZ||ABZ||Y|T|Delayed|6
31.05.2016|EX|13978|ABZFRA|ABZ||ABZ||Y|T|Delayed|6
31.05.2016|EX|13978|ABZFRA|ABZ||ABZ||Y|T|Delayed|6
31.05.2016|EX|13978|ABZFRA|FRA|FRA|||Y|O|Delayed ECR|100
31.05.2016|EX|13978|ABZFRA|ABZ||ABZ||Y|U|Delayed|6
31.05.2016|EX|264|PRNFRA|FRA|FRA|||C|J|Delayed ECR|123
31.05.2016|EX|14736|FRATLL|MUC|||MUC|Y|U|Cancelled ECR|378
31.05.2016|EX|14736|FRATLL|MUC|||MUC|Y|O|Cancelled ECR|378
31.05.2016|EX|14737|TLLFRA|TLL|||TLL|Y|U|Cancelled ECR|416
31.05.2016|EX|14737|TLLFRA|TLL|||TLL|Y|S|Cancelled ECR|416
31.05.2016|EX|14737|TLLFRA|TLL|||TLL|Y|E|Cancelled ECR|416
31.05.2016|EX|14737|TLLFRA|TLL|||TLL|Y|U|Cancelled ECR|416
31.05.2016|EX|14112|FRAHEL|FRA|FRA|||Y|A|Cancelled ECR|100
31.05.2016|EX|14112|FRAHEL|FRA|FRA|||Y|V|Cancelled ECR|100
31.05.2016|EX|14112|FRAHEL|FRA|FRA|||Y|Z|Cancelled ECR|100
31.05.2016|EX|747|FRASOU|FRA||FRA||Y|T|Involuntary DB|443
31.05.2016|EX|747|FRASOU|FRA||FRA||Y|M|Involuntary DB|443
30.05.2016|EX|1920|BHXLKZ|BHX|BHX|||Y|U|Cancelled ECR|170
30.05.2016|EX|1920|BHXLKZ|BHX|BHX|||Y|U|Cancelled ECR|170
30.05.2016|EX|1920|BHXLKZ|BHX|BHX|||Y|U|Cancelled ECR|170
30.05.2016|EX|1920|BHXLKZ|BHX|BHX|||Y|U|Cancelled ECR|170
30.05.2016|EX|1920|BHXLKZ|BHX|BHX|||Y|U|Cancelled ECR|170
30.05.2016|EX|1920|BHXLKZ|BHX|BHX|||Y|U|Cancelled ECR|170
30.05.2016|EX|1920|BHXLKZ|BHX|BHX|||Y|U|Cancelled ECR|170
30.05.2016|EX|1920|BHXLKZ|BHX|BHX|||Y|U|Cancelled ECR|170
30.05.2016|EX|1920|BHXLKZ|BHX|BHX|||Y|T|Cancelled ECR|170
30.05.2016|EX|1920|BHXLKZ|BHX|BHX|||Y|W|Cancelled ECR|170
30.05.2016|EX|1920|BHXLKZ|BHX|BHX|||Y|U|Cancelled ECR|170
31.05.2016|EX|2883|EDICRL|EDI||||Y|S|Delayed|255
31.05.2016|EX|2883|EDICRL|EDI||||Y|U|Delayed|255
31.05.2016|EX|5010|SXFSTN|SXF||||C|L|Delayed|0
31.05.2016|EX|5010|SXFSTN|SXF||||Y|S|Delayed|34
31.05.2016|EX|5010|SXFSTN|SXF||SXF||Y|T|Delayed|68
29.05.2016|EX|12586|FRASTN|FRA|FRA|||Y|X|Voluntary DB|411
31.05.2016|EX|14170|LTNFRA|LTN||||Y|W|Voluntary DB|120
31.05.2016|EX|945|LHRBRU|LHR|LHR|||Y|T|Delayed|228
31.05.2016|EX|945|LHRBRU|LHR|LHR|||Y|U|Delayed|228
31.05.2016|EX|945|LHRBRU|LHR|LHR|||Y|U|Delayed|228
31.05.2016|EX|945|LHRBRU|LHR|LHR|||Y|E|Delayed|228
31.05.2016|EX|945|LHRBRU|LHR|LHR|||C|I|Delayed|279
31.05.2016|EX|945|LHRBRU|LHR|LHR|||C|I|Delayed|279
31.05.2016|EX|945|LHRBRU|LHR|LHR|||Y|S|Delayed|228
31.05.2016|EX|945|LHRBRU|LHR|LHR|||C|J|Delayed|279
31.05.2016|EX|945|LHRBRU|LHR|LHR|||Y|H|Delayed|228
31.05.2016|EX|945|LHRBRU|LHR|LHR|||Y|Q|Delayed|228
31.05.2016|EX|1764|LHRBHX|LHR||||C|D|Override at Airport|510
31.05.2016|EX|1227|BFSLHR|FRA|FRA|||Y|U|Delayed ECR|110
31.05.2016|EX|12579|STNDTM|STN|STN|||Y|T|Delayed|1014
31.05.2016|EX|14668|HAMFRA|FRA|FRA|||Y|P|Delayed ECR|100
31.05.2016|EX|14668|HAMFRA|FRA|FRA|||Y|P|Delayed ECR|100
31.05.2016|EX|21|DSAFRA|FRA|FRA|||Y|T|Delayed ECR|108
31.05.2016|EX|14668|HAMFRA|FRA|FRA|||Y|U|Delayed ECR|100
31.05.2016|EX|14668|HAMFRA|FRA|FRA|||Y|U|Delayed ECR|100
31.05.2016|EX|14668|HAMFRA|FRA|FRA|||Y|U|Delayed ECR|100
31.05.2016|EX|14668|HAMFRA|FRA|FRA|||Y|S|Delayed ECR|100
31.05.2016|EX|348|BREFRA|FRA|FRA|||Y|K|Delayed|108
31.05.2016|EX|618|MUCSTR|MUC|MUC|MUC|MUC|Y|U|Delayed|476
31.05.2016|EX|618|MUCSTR|MUC|MUC||MUC|Y|X|Delayed|590
31.05.2016|EX|618|MUCSTR|MUC|MUC|MUC|MUC|Y|U|Delayed|476
31.05.2016|EX|618|MUCSTR|MUC|MUC||MUC|Y|U|Delayed|553
31.05.2016|EX|618|MUCSTR|MUC|MUC|MUC|MUC|C|I|Delayed|476
31.05.2016|EX|618|MUCSTR|MUC||MUC||Y|U|Delayed|6
31.05.2016|EX|618|MUCSTR|MUC|MUC|MUC|MUC|Y|U|Delayed|439
31.05.2016|EX|255|FRASOU|FRA|FRA|||Y|W|Voluntary DB|616
31.05.2016|EX|255|FRASOU|FRA|FRA|||Y|P|Voluntary DB|616
31.05.2016|EX|255|FRASOU|FRA|FRA|||Y|A|Voluntary DB|616
31.05.2016|EX|618|STRBLL|STR|STR||STR|Y|T|Delayed|593
31.05.2016|EX|618|STRBLL|MUC||MUC||Y|Z|Delayed|3
31.05.2016|EX|618|STRBLL|MUC||MUC||Y|P|Delayed|3
31.05.2016|EX|618|STRBLL|MUC||MUC||Y|Q|Delayed|411
31.05.2016|EX|618|STRBLL|MUC||MUC||Y|O|Delayed|3
31.05.2016|EX|618|STRBLL|STR|STR|||C|D|Delayed|1075
31.05.2016|EX|618|STRBLL|MUC||MUC||Y|U|Delayed|3
31.05.2016|EX|618|STRBLL|STR|STR||STR|Y|U|Delayed|593
31.05.2016|EX|618|STRBLL|MUC||MUC||Y|U|Delayed|3
31.05.2016|EX|618|STRBLL|STR||||Y|U|Delayed|408
31.05.2016|EX|618|STRBLL|STR|STR||STR|Y|U|Delayed|593
31.05.2016|EX|618|STRBLL|STR|STR||STR|Y|U|Delayed|593
31.05.2016|EX|5013|STNSXF|STN||||Y|W|Delayed|34
31.05.2016|EX|21|DSAFRA|FRA|FRA|||Y|O|Delayed ECR|108
31.05.2016|EX|21|DSAFRA|FRA|FRA|||Y|S|Delayed ECR|108
31.05.2016|EX|14209|MSTFRA|MST||MST||Y|P|Delayed|5
31.05.2016|EX|14209|MSTFRA|FRA|FRA|||Y|U|Delayed|113
31.05.2016|EX|14209|MSTFRA|FRA|FRA|||C|D|Delayed|113
31.05.2016|EX|14209|MSTFRA|FRA|FRA|||Y|Y|Delayed|113
31.05.2016|EX|14209|MSTFRA|MST||MST||Y|S|Delayed|5
31.05.2016|EX|14209|MSTFRA|FRA|FRA|||Y|S|Delayed|113
31.05.2016|EX|14209|MSTFRA|FRA|FRA|||Y|Z|Delayed|113
31.05.2016|EX|14209|MSTFRA|FRA|FRA|||Y|B|Delayed|113
31.05.2016|EX|14209|MSTFRA|MST||MST||Y|Z|Delayed|5
31.05.2016|EX|14209|MSTFRA|FRA|FRA|||Y|P|Delayed|113
31.05.2016|EX|14209|MSTFRA|FRA|FRA|||Y|O|Delayed|113
31.05.2016|EX|14209|MSTFRA|FRA|FRA|||Y|O|Delayed|113
31.05.2016|EX|14209|MSTFRA|FRA|FRA|||Y|L|Delayed|113
31.05.2016|EX|14209|MSTFRA|MST||MST||Y|L|Delayed|5
31.05.2016|EX|14209|MSTFRA|MST||MST||Y|Z|Delayed|5
31.05.2016|EX|14209|MSTFRA|FRA|FRA|||Y|P|Delayed|113
31.05.2016|EX|14209|MSTFRA|MST||MST||Y|W|Delayed|5
31.05.2016|EX|14209|MSTFRA|MST||MST||Y|T|Delayed|5
31.05.2016|EX|14209|MSTFRA|MST||MST||C|I|Delayed|5
31.05.2016|EX|14209|MSTFRA|FRA|FRA|||Y|O|Delayed|113
31.05.2016|EX|14209|MSTFRA|FRA|FRA|||Y|K|Delayed|113
31.05.2016|EX|12643|KRKFRA|FRA|FRA|||Y|N|Delayed ECR|100
31.05.2016|EX|14209|MSTFRA|MST||MST|MST|Y|P|Delayed|178
31.05.2016|EX|2895|CRLPRN|CRL||||Y|P|Delayed|255
31.05.2016|EX|2895|CRLPRN|CRL||||Y|P|Delayed|255
31.05.2016|EX|2895|CRLPRN|CRL||||Y|Z|Delayed|255
31.05.2016|EX|2895|CRLPRN|CRL||||Y|W|Delayed|255
31.05.2016|EX|2895|CRLPRN|CRL||||Y|A|Delayed|255
31.05.2016|EX|2895|CRLPRN|CRL||||Y|M|Delayed|255
31.05.2016|EX|2895|CRLPRN|CRL||||C|I|Delayed|561
31.05.2016|EX|2895|CRLPRN|CRL||||Y|E|Delayed|255
31.05.2016|EX|2895|CRLPRN|CRL||||C|I|Delayed|561
31.05.2016|EX|2895|CRLPRN|CRL||||Y|B|Delayed|255
31.05.2016|EX|2895|CRLPRN|CRL||||Y|S|Delayed|255
31.05.2016|EX|2895|CRLPRN|CRL||||C|J|Delayed|561
31.05.2016|EX|2895|CRLPRN|CRL||||Y|P|Delayed|255
17.05.2016|EX|30|FRAGLA|DUS||||Y|V|Delayed|1275
04.05.2016|EX|14764|FRABOH|BOH||||Y|X|MHB|0
31.05.2016|EX|1863|LKZLHR|LHR||||Y|X|MHB|0
27.05.2016|EX|0||STR||||Y|||60
30.05.2016|EX|0||PRN||||Y|||255
07.05.2016|EX|0||FRA||||Y|||48
27.05.2016|EX|198|FRALEJ|LEJ|LEJ||LEJ|Y|U|Delayed|136
06.05.2016|EX|0||FRA||||Y|||0
24.05.2016|EX|5091|FFDSXF|FFD||||Y|V|Delayed|0
18.05.2016|EX|0||SOU||||Y|||0
08.05.2016|EX|0||HAJ||||Y|||51
25.05.2016|EX|0||FRA||||Y|||60
26.05.2016|EX|0||FRA||||Y|||170
14.05.2016|EX|2916|BRECRL|BRE||||Y|P|Involuntary DB|289
25.05.2016|EX|0||FRA||||Y|||60
25.05.2016|EX|0||FRA||||Y|||60
06.05.2016|EX|2889|DSACRL|DSA||||Y|U|Delayed|357
22.05.2016|EX|0||CRL||||Y|||102
25.05.2016|EX|0||FRA||||Y|||60
18.05.2016|EX|0||DSA||||Y|||340
17.05.2016|EX|0||FRA||||C|||60
29.05.2016|EX|0||FRA||||Y|||434
26.05.2016|EX|0||FRA||||Y|||136
28.05.2016|EX|81|GLAFRA|GLA||GLA||Y|S|Delayed|12
28.05.2016|EX|81|GLAFRA|GLA||GLA||Y|W|Delayed|12
28.05.2016|EX|81|GLAFRA|GLA||GLA||Y|W|Delayed|12
28.05.2016|EX|81|GLAFRA|GLA||GLA||Y|S|Delayed|12
28.05.2016|EX|81|GLAFRA|GLA||GLA||Y|S|Delayed|12
28.05.2016|EX|81|GLAFRA|GLA||GLA||Y|U|Delayed|12
28.05.2016|EX|81|GLAFRA|GLA||GLA||Y|S|Delayed|12
28.05.2016|EX|81|GLAFRA|GLA||GLA||Y|S|Delayed|12
28.05.2016|EX|81|GLAFRA|GLA||GLA||Y|T|Delayed|12
24.05.2016|EX|0||CRL||||Y|||340
28.05.2016|EX|0||DUS||||Y|||0
16.05.2016|EX|78|FRAGLA|GLA||GLA||Y|T|Delayed ECR|12
22.05.2016|EX|0||CRL||||Y|||85
29.05.2016|EX|11086|CPHCRL|CPH||||C|C|Cancelled|272
29.05.2016|EX|0||CRL||||Y|||0
10.05.2016|EX|12897|FKBFRA|FKB||||C|I|Voluntary DB|0
09.05.2016|EX|0||CRL||||Y|||136
08.05.2016|EX|0||SOU||||Y|||434
21.05.2016|EX|0||LKZ||||Y|||0
08.05.2016|EX|0||MUC||||Y|||46
05.05.2016|EX|0||DTM||||Y|||156
21.05.2016|EX|0||EXT||||Y|||0
04.05.2016|EX|0||LPL||||Y|||0
07.05.2016|EX|0||FRA||||Y|||0
09.05.2016|EX|0||WMI||||Y|||340
23.05.2016|EX|0||LPL||||Y|||0
20.05.2016|EX|0||FRA||||Y|||0
27.05.2016|EX|0||FRA||||Y|||0
21.05.2016|EX|0||FRA||||Y|||0
10.05.2016|EX|0||LHR||||Y|||0
30.05.2016|EX|0||DSA||||Y|||0
29.05.2016|EX|0||BLL||||Y|||306
31.05.2016|EX|0||FRA||||Y|||340
23.05.2016|EX|0||SOU||||Y|||340
31.05.2016|EX|0||FRA||||Y|||0
20.05.2016|EX|0||LHR||||C|||0
03.05.2016|EX|0||FRA||||Y|||0
31.05.2016|EX|0||FRA||||Y|||374
31.05.2016|EX|0||ABZ||||Y|||0
06.05.2016|EX|0||DTM||||Y|||0
15.05.2016|EX|0||ABZ||||Y|||0
29.05.2016|EX|11086|CPHCRL|CPH||||C|C|Cancelled|204
29.05.2016|EX|0||FRA||||Y|||255
01.05.2016|EX|0||DSA||||Y|||0
19.05.2016|EX|0||PRN||||Y|||0
13.05.2016|EX|0||BZZ||||Y|||0
21.05.2016|EX|0||LEJ||||Y|||0
12.05.2016|EX|0||CRL||||C|||340
25.05.2016|EX|0||BOH||||Y|||0
12.05.2016|EX|0||FRA||||Y|||0
10.05.2016|EX|72|CRLFRA|CRL||CRL||Y|A|Delayed|29
29.05.2016|EX|72|CRLFRA|CRL||CRL||Y|A|Delayed|29
29.05.2016|EX|0||FRA||||Y|||0
29.05.2016|EX|0||FRA||||Y|||328
20.05.2016|EX|0||TXL||||Y|||170
13.05.2016|EX|0||DSA||||Y|||0
27.05.2016|EX|0||CRL||||Y|||0
25.05.2016|EX|0||FRA||||Y|||0
07.05.2016|EX|0||LHR||||Y|||0
26.05.2016|EX|0||DTM||||Y|||81
10.05.2016|EX|0||MUC||||Y|||0
22.05.2016|EX|0||FRA||||Y|||0
02.05.2016|EX|0||FRA||||Y|||0
11.05.2016|EX|0||FRA||||Y|||0
13.05.2016|EX|0||LEJ||||Y|||0
18.05.2016|EX|0||FRA||||Y|||0
17.05.2016|EX|0||CRL||||Y|||0
10.05.2016|EX|0||CRL||||C|||0
12.05.2016|EX|0||EDI||||Y|||0
05.05.2016|EX|0||BRE||||Y|||680
18.05.2016|EX|279|GDNFRA|GDN|GDN||GDN|Y||Cancelled|315
08.05.2016|EX|13912|FRANUE|FRA||||C||Cancelled|0
18.05.2016|EX|792|FRAKEF|FRA||||C||Cancelled|587
01.05.2016|EX|942|BRULHR|BRU||BRU||Y|T|Delayed|2
01.05.2016|EX|942|BRULHR|BRU||BRU||Y|U|Delayed|172
01.05.2016|EX|2472|CRLLGG|CRL||||Y|O|Delayed|51
01.05.2016|EX|2472|CRLLGG|CRL||||Y|P|Delayed|51
01.05.2016|EX|2472|CRLLGG|CRL||||Y|K|Delayed|51
01.05.2016|EX|2472|CRLLGG|CRL||||Y|U|Delayed|51
01.05.2016|EX|2475|LGGCRL|LGG||LGG||Y|Z|Delayed|10
01.05.2016|EX|2475|LGGCRL|LGG||LGG||Y|T|Delayed|10
01.05.2016|EX|426|CRLFRA|FRA|FRA|||Y|S|Delayed ECR|153
01.05.2016|EX|5061|DRSSXF|DRS||DRS||Y|G|Delayed|0
01.05.2016|EX|5061|DRSSXF|DRS||DRS||Y|G|Delayed|0
01.05.2016|EX|5061|DRSSXF|DRS||DRS||Y|G|Delayed|0
01.05.2016|EX|5061|DRSSXF|DRS||DRS||Y|G|Delayed|0
01.05.2016|EX|5061|DRSSXF|DRS||DRS||Y|G|Delayed|0
01.05.2016|EX|5061|DRSSXF|DRS||DRS||Y|Y|Delayed|102
01.05.2016|EX|5061|DRSSXF|DRS||DRS||Y|Y|Delayed|102
01.05.2016|EX|5061|DRSSXF|DRS||DRS||Y|G|Delayed|0
01.05.2016|EX|14664|FRAHAM|FRA||||Y|T|Involuntary DB|120
01.05.2016|EX|14785|HAMMUC|HAM|HAM||HAM|Y|Y|Delayed ECR|119
01.05.2016|EX|14785|HAMMUC|HAM|HAM||HAM|Y|Y|Delayed ECR|119
01.05.2016|EX|14785|HAMMUC|HAM|HAM||HAM|Y|Y|Delayed ECR|119
01.05.2016|EX|14785|HAMMUC|HAM|HAM||HAM|Y|Y|Delayed ECR|119
01.05.2016|EX|14785|HAMMUC|HAM|HAM||HAM|Y|Y|Delayed ECR|119
01.05.2016|EX|14785|HAMMUC|HAM|HAM||HAM|Y|Y|Delayed ECR|119
01.05.2016|EX|14785|HAMMUC|HAM|HAM||HAM|Y|Y|Delayed ECR|119
01.05.2016|EX|14785|HAMMUC|HAM|HAM||HAM|Y|Y|Delayed ECR|119
01.05.2016|EX|14785|HAMMUC|HAM|HAM||HAM|Y|Y|Delayed ECR|119
01.05.2016|EX|14785|HAMMUC|HAM|HAM||HAM|Y|Y|Delayed ECR|119
01.05.2016|EX|14785|HAMMUC|HAM|HAM||HAM|Y|Y|Delayed ECR|119
01.05.2016|EX|14785|HAMMUC|HAM|HAM||HAM|Y|Y|Delayed ECR|119
01.05.2016|EX|14785|HAMMUC|HAM|HAM||HAM|Y|Y|Delayed ECR|119
01.05.2016|EX|1722|LHRDUS|LHR|LHR|||Y|H|Cancelled|228
01.05.2016|EX|1722|LHRDUS|LHR|LHR|||Y|U|Cancelled|228
01.05.2016|EX|1722|LHRDUS|LHR|LHR|||Y|U|Cancelled|228
01.05.2016|EX|1722|LHRDUS|LHR|LHR|||Y|A|Cancelled|228
01.05.2016|EX|1722|LHRDUS|LHR|LHR|||Y|X|Cancelled|228
02.05.2016|EX|1725|DUSLHR|LHR||LHR||C|I|Delayed|2
02.05.2016|EX|1566|LHRLKZ|DUS||||C|I|Delayed|340
02.05.2016|EX|1725|DUSLHR|LHR||LHR||Y|U|Delayed|2
02.05.2016|EX|1725|DUSLHR|LHR||LHR||Y|W|Delayed|206
08.05.2016|EX|84|FRAOSL|FRA|FRA|||Y||Delayed|123
